,Time,t3-1,t3-2,t3-3,t3-4,t3-5,t3-7,t20-1,t20-2,t20-3,t20-4,t20-5,t20-7,t37-1,t37-2,t37-3,t37-4,t37-5,t37-7
634,63.4,0.4880348029456385,0.37312396657351954,0.3506451768314652,0.3087014240872236,0.307399301684977,0.2864490568924419,0.524876079690266,0.3922094059477766,0.35390645578409136,0.3360740812923949,0.356880919491226,0.3275955071199847,0.5089791715705367,0.6176412357701898,0.3623240265310058,0.3835057274837762,0.38517435763264063,0.3282025775654662
635,63.5,0.4885072593005587,0.3732455026162024,0.3507697310565857,0.30868809538285263,0.3073306898330074,0.2867958414229529,0.5241716030981135,0.39188868986021747,0.3546855026402054,0.33624857898938915,0.35696114750268326,0.3271368154447175,0.5093927476705669,0.6188791600509895,0.36232552737179186,0.3836624395718856,0.3850218389237307,0.3274519152918426
636,63.6,0.4892182994042611,0.3734400864367736,0.35070421062226825,0.3086796286630279,0.3073178141937857,0.287014265015947,0.5234776555913956,0.3917825718528712,0.3554777680752723,0.3362960847813449,0.3571809690932193,0.3266678619220713,0.5099212222367301,0.6208283276690739,0.3623205181697365,0.3835129835358606,0.38442756510886134,0.3269053335136039
637,63.7,0.48989915968649794,0.3734254839481577,0.3504945800908558,0.30858458749733136,0.30724346886230425,0.2873084061618335,0.5226895917270787,0.3919335278257928,0.35644589247847713,0.3365745088439578,0.357286064530494,0.3262854536522129,0.5103327985613312,0.6228854106367135,0.36215468996402045,0.3836655149221845,0.3839630930942835,0.3263933566965907
638,63.8,0.4902611742803859,0.3734779841420312,0.3502702951510928,0.30850403187440356,0.3073223832368139,0.2875212804934615,0.5220031516073005,0.39204780447161225,0.35753282239763307,0.3367181688889191,0.35717754641601074,0.3260511401351369,0.5105953611453073,0.6254130372290944,0.3619202821171085,0.3839064271230484,0.3836988791479368,0.32601661029449364
639,63.9,0.4910095861414258,0.3734040353832835,0.3500912755713266,0.3082662865495587,0.3072035138690166,0.28780482812311803,0.5212818113505653,0.3920654062875821,0.35865940315763933,0.3367435207215896,0.35726327104539174,0.32564232650545505,0.5109211303420435,0.627567769656927,0.36195353604677466,0.3838822025516008,0.38350629246996754,0.3256124007653872
640,64.0,0.49136821100188055,0.373418079771782,0.3498681823757999,0.3081704612795102,0.3070989439971247,0.28791879659299185,0.5207666504329647,0.3921652880609706,0.3597800889599981,0.336859375608156,0.35726108863269795,0.32531187831218267,0.5112932277545755,0.6294416540421055,0.3618275454536556,0.38363560761725335,0.38343425145519455,0.3249387034232529
641,64.1,0.49172649256516837,0.3733525578937609,0.34954661562607914,0.308240090078119,0.3071351280783141,0.287912251624194,0.5200929026059463,0.3920092806844064,0.3610775730556736,0.3370558315942344,0.3573755944440167,0.3252013898344132,0.5119331450666808,0.63119632758505,0.3619314791163103,0.3836574314943897,0.3835108812437495,0.324545687245189
642,64.2,0.4923109602532217,0.37323470444125134,0.3492329213493005,0.3083554166419251,0.3070184787602809,0.28792245015085427,0.5188156572938061,0.39173466180994854,0.3621296495239305,0.33722937627694294,0.35745045042510537,0.32513204083345904,0.5127286956591306,0.6329776235799888,0.3620573118235099,0.3836347953178454,0.3835150710787546,0.32423738673303043
643,64.3,0.4926865047471673,0.3730150700631208,0.3490055023091037,0.308575485486917,0.306975859172444,0.28783823670532077,0.5176803360617371,0.39170006080619063,0.3632216016351524,0.3371786105243141,0.35750133595654404,0.3251131614181178,0.5137565230201747,0.6344976418785587,0.3621640807811091,0.3839577411893901,0.38383116749469376,0.32395243527332257
644,64.4,0.49330639910816865,0.37286188726276753,0.3490182731052572,0.308681473519804,0.3069177293170531,0.28808639890160637,0.5171466514000044,0.3915223455917688,0.3640721482314129,0.33714073055534644,0.3575260342819082,0.325350225129144,0.5148935544503214,0.6359668600463361,0.3622708346225997,0.38425641879718936,0.3838862104284079,0.32307656147421965
645,64.5,0.4934147890472793,0.3727236435984252,0.3489570352659871,0.30883274977278663,0.3068772597052393,0.28830120635609174,0.5166944878707536,0.39179091474689787,0.36465463095048617,0.33741321024533316,0.3576634604282898,0.3254808124451351,0.5158713811188819,0.6369713352450141,0.36213250976969247,0.3848521281461202,0.38415807841756255,0.32234085175054134
646,64.6,0.4934786587020408,0.3725168760530122,0.34865261771375833,0.3091280560640351,0.30685015567625606,0.28835290839764977,0.516175663198691,0.39200120391208515,0.365181103885849,0.33753742811956666,0.3577384903855448,0.32559212498034756,0.5167595202262226,0.6377361501711605,0.3619616057324612,0.3854048480085354,0.38441726079027205,0.3217186632994922
647,64.7,0.49310111882490504,0.37240135682323644,0.3482262930591064,0.3093784439645792,0.3066882408131526,0.2881607698479303,0.515603179073785,0.39202850567416814,0.365767006008238,0.33769684310505366,0.35795454736071236,0.32561673055289037,0.5176243721302207,0.6384961734254333,0.36217187008668045,0.3860807719975261,0.3845994363532034,0.3213257313158133
648,64.8,0.49205337481114453,0.37213178128504687,0.34781065873427686,0.3095337163390136,0.30654795971157445,0.2878903625438882,0.5150811630405918,0.39211418897277334,0.36647758170344863,0.33770055174872915,0.358097084414108,0.3258012023541479,0.5182412925187377,0.6392916029583265,0.36259565561379403,0.3866078808562387,0.3849920326325468,0.32062252404610503
649,64.9,0.4914300357327066,0.37188453760109036,0.3474522780277168,0.3097043606919166,0.3065404902098444,0.28785814274151605,0.5142726454072124,0.3923262544649599,0.36721079634227255,0.3376624645796293,0.35831147336438723,0.32585237548989937,0.5182967328566697,0.6398512135716568,0.3627265675181123,0.38695058738353033,0.3855060917712635,0.31984896696375287
650,65.0,0.4909577531156694,0.3718795746398454,0.34720393496179863,0.3098843391478486,0.30654564858333183,0.28758213738698885,0.5140338156048471,0.3923426744242669,0.3677747400973449,0.33773791455678076,0.35872929585365043,0.32615091157549975,0.5182741465620874,0.6400696505290325,0.3630301434685331,0.3873004814093737,0.38616173842322427,0.319148873145527
651,65.1,0.4908117544304681,0.37198257457102674,0.34698556367652267,0.3102443641048762,0.30642912691623203,0.28744012676295994,0.5141278331837776,0.39241244382421486,0.36838678198592323,0.3376890002189544,0.35906279621132514,0.32623695174120876,0.518439498567168,0.6404064620183925,0.36322585362435617,0.3875472828293438,0.3869476656163844,0.3187324697512734
652,65.2,0.49078293661614425,0.371919235650369,0.3466185740024376,0.31064368922676355,0.30642115619044497,0.2868711394226191,0.5140282965766284,0.3923562010174623,0.369140709028425,0.33789174370156744,0.3593941149441069,0.32617651029391737,0.5185725400275606,0.6412012743732236,0.36353077860252864,0.3880839096094247,0.387268197273401,0.31809645764740935
653,65.3,0.4905234016348032,0.3719143246555633,0.3463559663089497,0.31089316802510997,0.30631637924642857,0.28623281544825163,0.5139423628398602,0.392391914243152,0.3698517254140873,0.33816818220624906,0.3597836574528127,0.3262303355593993,0.5188971114401447,0.6425777032158644,0.3637220946149186,0.38832954699456357,0.387407562827766,0.3176891207599694
654,65.4,0.490073427123988,0.37210450648396304,0.34608501261785546,0.31123053966254366,0.3062926221003741,0.28570847247965725,0.5140637349426649,0.3924252697462169,0.3705216106391754,0.33861554898209695,0.3601666668438124,0.32641903537275707,0.5192772907984451,0.6435422769353937,0.3642350471734642,0.3884670695216585,0.3875008423438025,0.31722559622142354
655,65.5,0.48946555983458384,0.37225246429382347,0.3459398735951448,0.31162478317013986,0.30624443154821296,0.2855138009833307,0.5145497369936377,0.3924310755966864,0.3711056865177818,0.339087265942596,0.36042499661292127,0.32614257250559137,0.5193721818197672,0.6442797277553737,0.364696801676865,0.3885751200892395,0.38790099971922887,0.31691330915206434
656,65.6,0.488956679413976,0.372243909588217,0.34574864098300656,0.31193777978454107,0.30640352095563,0.2853593949038136,0.5148870651395209,0.39256347559017374,0.37170028871688887,0.33966331471585376,0.36072087054402274,0.3258726806127584,0.5198019544519769,0.64487227930286,0.36535031064956164,0.38875249660146294,0.3881162289635573,0.316511050207446
657,65.7,0.48849584485866837,0.37224756373490026,0.34540544676305446,0.31232012751278243,0.30650923235726785,0.2855081971703339,0.5153512981560822,0.3923942029631089,0.37208884836859885,0.34052467675853915,0.360866282372978,0.325673002253601,0.520480116571981,0.6454783674132367,0.3659276983921494,0.3890470671980793,0.388283905753946,0.31630657350385527
658,65.8,0.48842694021208877,0.3723177427118572,0.3454083388777359,0.3128498653903756,0.3066559782306848,0.28534663337604194,0.5156047855266204,0.39221636372881996,0.37254638590655137,0.34136563011177673,0.36115677190609635,0.3256145037512846,0.5211135181303899,0.6460254478756478,0.3666504005964324,0.38942014634581296,0.38836567811241124,0.31594192433092955
659,65.9,0.487858688812689,0.3721460294235206,0.34536836668639476,0.3133299477508041,0.30667834329446836,0.2849971577212715,0.5161670441417396,0.39223638104019376,0.372859986420242,0.34202646488717275,0.36139544527243206,0.3258803874817539,0.5219380767680148,0.6463315055655591,0.36717804548920563,0.3896538017753832,0.3886292304059108,0.3154214658310485
660,66.0,0.48749036209829405,0.3720979802725146,0.34545625364179566,0.3138536437760993,0.3066442649251254,0.28483755324928506,0.5165360886078384,0.39217032994264595,0.3731041346339508,0.3425181621474458,0.3616616902582626,0.3256698073764494,0.5227041177659391,0.646386494621306,0.36763158845059385,0.3897429900407698,0.38864996236383903,0.3154420703178042
661,66.1,0.4872158759520157,0.37171435690048077,0.3452897520862869,0.3144594206149513,0.30646796569461277,0.2846911830738821,0.5169335145895195,0.3920489033699715,0.373482351079776,0.34305332488531864,0.3620573919761509,0.3253938381593072,0.5236142038851483,0.6461276320804877,0.36813486615080104,0.38995077942072065,0.3886824470248879,0.3154583171809302
662,66.2,0.48651467625749056,0.3713237728912407,0.34524024123723146,0.3150180828133306,0.30640204137989946,0.2849417707404526,0.5174842197483004,0.3920998140619979,0.37398323225920765,0.34366899706931675,0.3625054355498149,0.32534969888180476,0.5247636281522514,0.6459987516189524,0.36868307971291253,0.3903130292167135,0.38876889602179204,0.31578591430105785
663,66.3,0.4859353694068789,0.37094460993128486,0.34535842580375425,0.3155784741534611,0.30624623983093097,0.28500852635128265,0.5185525528372827,0.39215929651345127,0.37455368658266097,0.34444722804381345,0.36302032387872735,0.32520367835990294,0.5259432835899491,0.6457106862739811,0.3691389422294997,0.3905599710877904,0.38876352326422353,0.3164652793438719
664,66.4,0.4856149838669089,0.3705693232562988,0.3453484213214424,0.3161562380928393,0.3062605567285548,0.2851014923608068,0.5195297049676515,0.39249526498082626,0.37478391889754903,0.34499506095359345,0.36347806692051915,0.3252211215695833,0.5265188765980816,0.645466152088036,0.36972778221973296,0.3906808007318405,0.388729137344425,0.31684812535223306
665,66.5,0.4865273521613314,0.3704404361972686,0.34538871623961825,0.31671594116230123,0.3062143041298677,0.2852128416028074,0.5205451711610378,0.39275128170853335,0.37507527229075344,0.34539921582276817,0.3639055779267685,0.3254056613155599,0.5271012141942902,0.6451199188065132,0.3702989665629823,0.39100380283358405,0.3888057793916043,0.31754226516095474
666,66.6,0.48726071560584516,0.3702593240615131,0.3452342966375126,0.31712773311622405,0.3059685820109922,0.28530060321013617,0.5215516098090974,0.39312506867369196,0.3751200543082964,0.34591683882093105,0.3641548498134555,0.32572322772864465,0.5270900933047802,0.6447640977714404,0.37066729771042617,0.3912069264533387,0.38887618118078154,0.31812369379381006
667,66.7,0.48788834197019887,0.37025346190864117,0.34508251022414344,0.3177740947298159,0.3057682553765651,0.28539828731902606,0.5225043265062123,0.39341550777716316,0.37495788061011887,0.34617356428246254,0.36456431281249996,0.3260213599208637,0.5270129440133146,0.6447049410707966,0.371038941404394,0.39140858816728274,0.38922205528089293,0.3181620961913956
668,66.8,0.488166004633621,0.3702842649754815,0.3451405449286103,0.31829817262763566,0.30546777708053197,0.2854520177190692,0.5235540635747277,0.3937985338804924,0.37479145191039265,0.3464106299989612,0.3648186177488972,0.3262041870944193,0.5270545002609183,0.6443417699805283,0.37153088253283173,0.391640390710959,0.389498932702466,0.3186208390831976
669,66.9,0.4885750567837716,0.37031709052687534,0.34511049500237784,0.3188018138236018,0.30519277342192475,0.28571582924255146,0.5244727337633318,0.3941946158571758,0.37452816187717897,0.34688480000517136,0.36507129671770916,0.3262682772644497,0.5269923396025259,0.643880606659246,0.37181827248345,0.3920270683555106,0.38993717195069116,0.3187758994460028
670,67.0,0.4890691871544154,0.37019531808682243,0.34521748632437727,0.319216177452151,0.3047758664476507,0.28580189369463593,0.5251069583832899,0.39423406274741485,0.3743091720114761,0.34733505009383003,0.3652333855812344,0.3264866978665433,0.5268270234238573,0.6431595879564709,0.37199431327024546,0.39223560748994923,0.39010612223738544,0.3188851932045932
671,67.1,0.490214474930227,0.37000245081783795,0.3452973194338672,0.31975164115425425,0.3044241929827711,0.2857575835455927,0.5257433049196526,0.39420446764403333,0.3743358535567848,0.34778071010247297,0.36533911050176954,0.3268667013510257,0.5269658409759451,0.6423007280859965,0.3719751592288308,0.39243293342472035,0.39045276373115584,0.31941906413282
672,67.2,0.49169389319758855,0.3699514450328094,0.3451204111133635,0.3202335849558771,0.30413362185605836,0.2857686820782565,0.5265090994851191,0.39433588193466373,0.374370481828162,0.34815048192065723,0.3654951229267618,0.3273555485769166,0.5272168337070414,0.6416042141638689,0.3717576141975419,0.39259337738237365,0.3907523929643493,0.3198090985610307
673,67.3,0.4929368614746796,0.36984964812078414,0.3448787820215529,0.32070693745099776,0.30367783026773326,0.2859933270910937,0.5274906169629473,0.39439569089024523,0.37426094324019593,0.3484076205981274,0.3655064790540279,0.3277233974604713,0.527452222242331,0.6409386038887105,0.3716482383433651,0.3928172079890146,0.3910883915162629,0.32002876602851005
674,67.4,0.4944053686626644,0.36977422840982604,0.3449033597739575,0.3210771810014594,0.3031130554696633,0.2859590002916588,0.5285082758684886,0.39454260112591777,0.37418938921206846,0.34871896634124466,0.36558255960999636,0.32806391765224485,0.5278995218442631,0.6402297756409357,0.37192184527891936,0.39310041566958986,0.3913537937148048,0.3203558613723371
675,67.5,0.49536774646230486,0.3698869775614039,0.34501992467306397,0.3214674624005851,0.30270996043458726,0.28620172889320855,0.5294318259015376,0.394818027350828,0.37432411069481575,0.34928310282947717,0.36570701674460615,0.32786844656488784,0.5282321964823248,0.6396125931246348,0.37209829111873954,0.3934916806940075,0.39201421029715433,0.3205063751380143
676,67.6,0.49609249892790586,0.3700536635020281,0.34497484468800016,0.3216386409412232,0.3022606013442004,0.2866369823728288,0.5302502187299349,0.39477111719373886,0.3747901732947534,0.34970530737340516,0.36570283455157515,0.3278759979667855,0.5286334755155736,0.6389147880882026,0.3720790006003997,0.39379927600513975,0.39250547498733757,0.32071856424450124
677,67.7,0.4968203104299007,0.37055874698423114,0.34510640287602967,0.3217864808641577,0.30186700022439966,0.28703274672009316,0.5309281036995032,0.3948280210165876,0.3749498263292718,0.34998990796232543,0.36580422616364544,0.327803540867269,0.5288671410383484,0.6377499597077395,0.37221692248236415,0.39389350304882137,0.39302847037689387,0.3212171607311285
678,67.8,0.4979195956969032,0.3707337947631586,0.34526664434114984,0.32190346883932136,0.30135195724177155,0.28747749363258845,0.5314456824169941,0.3949874509101686,0.3750237333791337,0.3501571240850806,0.3657702617299937,0.327895164508796,0.5293821415493081,0.636969142468566,0.3723643060798928,0.3940996402852688,0.39371555222844146,0.32174673648528146
679,67.9,0.4992787067063642,0.3709618119608312,0.3453159741518628,0.32219959435516454,0.30105339161186123,0.288061282623619,0.5323260197368581,0.39470311627835913,0.3752412918162352,0.3504250029375243,0.3657772660392424,0.3279979361542524,0.5294087335989897,0.6359420661749363,0.3724728146468503,0.3943062631468051,0.39455642674469416,0.3218869756357233
680,68.0,0.5007425907151654,0.3711991464136203,0.34522136075750454,0.3223154521228104,0.3007854772527483,0.2886057499211316,0.5336473998021991,0.39462725658181974,0.37528361530411636,0.3504264146691826,0.365851973864004,0.32826439006752745,0.5297351637190378,0.6348282720964601,0.37252287491343594,0.39462776221737506,0.3953596784387643,0.3223188405946125
681,68.1,0.5019374260961037,0.3714417317292554,0.34520174252182023,0.3225208238956245,0.30061757108979503,0.28912816041285383,0.5344358016219192,0.3945270011414485,0.3753358990887239,0.3503773653997232,0.3657903797865942,0.32833393644655745,0.5294463749895709,0.6335994373158971,0.3725857570136853,0.39497392980678625,0.3962187065392125,0.32301556085331856
682,68.2,0.5027163277321226,0.37157878098597974,0.3450997005435652,0.32274540319710215,0.3003028018212454,0.2895654283952768,0.5350325503603529,0.3945035970846066,0.37534848570707163,0.35033347864481895,0.36572525990312416,0.32855823288500896,0.5290753611535509,0.6322460171535726,0.3724401269021403,0.3953096781257449,0.39689983117424826,0.32347791572680673
683,68.3,0.5034439878402055,0.3716345478987365,0.3448545065652097,0.3226167039334938,0.30011956976312604,0.2901148903267881,0.5357918563947228,0.39442641964622177,0.3753169582364623,0.35054613686280983,0.36579293697879156,0.32857788429638346,0.5292556536025644,0.6305316430711752,0.37221516691752116,0.3954975920194094,0.39737074476916834,0.3239844855714763
684,68.4,0.5042844800248788,0.3717677514090308,0.3448058196243765,0.3226346264947318,0.30007840255859336,0.290696935637356,0.5363875879974769,0.3943154398656301,0.37575261987562986,0.3506154858904182,0.3657198362658956,0.3284075865244859,0.5298447483528343,0.6290223899391824,0.3720673248870799,0.39574897021239397,0.397977236539528,0.3242314946847969
685,68.5,0.5049215476475927,0.3718214059702475,0.3448624772184961,0.3225654239935642,0.30006777243907135,0.2910970193452613,0.5369207318502172,0.3942867164754168,0.37614062143658755,0.35055607355400004,0.3656055674752058,0.32835450778133435,0.5304651518146272,0.6278939745753391,0.37201730588706217,0.3959327051949211,0.3984684204464112,0.3243803822502086
686,68.6,0.5061818481809013,0.3717393024862647,0.34507994975758083,0.3225150319453646,0.3000054168508553,0.29150709402483593,0.5373384703545969,0.3940138134612123,0.37670686260615693,0.3503966652348026,0.36558553204845984,0.3282078452769296,0.5318308591789904,0.6267329711540781,0.3720499517945588,0.3961505309377118,0.39897021524451126,0.32485167280090615
687,68.7,0.507631423039958,0.37170881076710943,0.345065516055581,0.32248756939084083,0.3000344644012949,0.29195754485304753,0.5380974930968504,0.39383457385389253,0.37761886068698525,0.35017205475063756,0.3654495856619063,0.3280321694617901,0.5328482940236222,0.625678116332185,0.37207371677701384,0.39651890234433906,0.3996737678434069,0.325557754049378
688,68.8,0.5089720576806226,0.3716879300784015,0.3451769115622249,0.3224643132264199,0.29994443591251113,0.29208375295109285,0.5385630183889913,0.39363605447457606,0.37836295032478473,0.34984865756225975,0.3652401280830337,0.32791845461693164,0.5339655862724471,0.6244225170354497,0.3722714222970294,0.3967659230241421,0.40030515614687345,0.32626872308046456
689,68.9,0.5105455066034998,0.3717555032330717,0.3454189001730151,0.3224382504560837,0.3000587132165177,0.2925575770205473,0.5391623453257697,0.39336352801551866,0.37895493568967203,0.3497466063919161,0.36508812376773264,0.327738262943701,0.5351629278396886,0.62360510190974,0.37230779586264107,0.3967264923398514,0.40111026255330834,0.3267586399461322
690,69.0,0.5118871230161323,0.37186680011718204,0.3458008927109276,0.3224210744407171,0.3000229661423885,0.2929413884792438,0.5395828273036559,0.39294069536732984,0.37966301462315355,0.34948818885389393,0.36481704352933947,0.32757217990615034,0.5360702734128562,0.6230077442624917,0.37232400962652995,0.3967255506964091,0.4019673176642215,0.326845928436834
691,69.1,0.513123327097591,0.3721855570203085,0.34610707820756953,0.3224486999319553,0.30000917888869144,0.2928891379177831,0.5391763429004574,0.3929077897206651,0.38036883130318994,0.34906546491433277,0.3645667391329624,0.32747773892955806,0.5368560839844119,0.6226960182014172,0.37237233342466947,0.3968017546678478,0.4024726151251319,0.3269384165901877
692,69.2,0.5139956470067525,0.3724119622844009,0.34624017722245354,0.32249037746931236,0.30017491121482837,0.29281960227557896,0.5387932640268929,0.39259966643015604,0.3811027302683968,0.34876558337836405,0.3643361345712135,0.32742938921561804,0.5376557700605828,0.6225551932485126,0.3722259329570521,0.3968106334715559,0.4028020509957212,0.3270695908443257
693,69.3,0.5149070183353192,0.3727389675024142,0.34621244823975933,0.32242983589870355,0.3002039105143403,0.29263380374882847,0.5386798259618522,0.3920157684471187,0.38157512858617054,0.34839100375289134,0.3639959203259361,0.32744468555286044,0.5379479225682354,0.6226452199736773,0.3720456198351326,0.3966883914340692,0.40329929466743275,0.32766175777266204
694,69.4,0.5151396901548217,0.37314656812281166,0.3462107461921556,0.3223834256608837,0.3002766175301172,0.29244937718698244,0.5385902446909808,0.3915449877497456,0.3821171039980566,0.3480195580600937,0.3638057349227376,0.3269691628895838,0.53890336561073,0.623233335151177,0.37192495511504425,0.396651085848071,0.40397545984247646,0.3280035138058566
695,69.5,0.5154907410393224,0.373754779496062,0.3463163680745362,0.32236518570315825,0.30037301944123257,0.2923546842784503,0.5385241500353426,0.3912184094425667,0.3827552667617667,0.3479418506557578,0.36352065607808937,0.3267089738967517,0.5397597033020363,0.623913745129458,0.37172456780071306,0.3965725076417583,0.4043583688514998,0.32816504594594387
696,69.6,0.5160967362040663,0.3741139981410266,0.3464500359760376,0.3224392772440542,0.30034914599727247,0.2921547965430922,0.5384584799455786,0.3910002557346009,0.3833164772397445,0.34772029404816907,0.36338913169093434,0.32651153546619543,0.5396698315587486,0.6244137668452718,0.37169317523837914,0.39669559288906125,0.40446959287857226,0.328181093591676
697,69.7,0.5164213018221265,0.3747854615866328,0.34640858805105146,0.3223704671919844,0.30022640862241734,0.2920298936224761,0.5385489187525939,0.39079618349836565,0.3841378811933339,0.347598774901182,0.3633844505242958,0.32616810587706196,0.5396348535353818,0.6244307472196897,0.3714918621928801,0.3968922640173416,0.40429610056810694,0.3280944980391466
698,69.8,0.5165254395501034,0.37539725969958526,0.34647810279749097,0.3222939297268493,0.3002475334340461,0.2917196637018326,0.5386553089281233,0.3904754766668604,0.38496509114780686,0.3473257013340477,0.36352440610504766,0.3260814276472914,0.5392381102947238,0.6241318695805956,0.371218438918912,0.39698637054114894,0.4038902132539238,0.3279680022419275
699,69.9,0.5162561363924045,0.375931278404708,0.34660654723418055,0.32214204031744104,0.3000799137795168,0.2914039351216448,0.5385939583308723,0.39016504311056693,0.3858695522772451,0.347064462604346,0.3633164167340976,0.32593531932833253,0.5389364856661023,0.6237036010915421,0.3710296997677031,0.3970896058394786,0.40374631885762474,0.32788555214703513
700,70.0,0.5154392105760515,0.3765844908916493,0.34690415588841694,0.32189702058852143,0.3001027269954832,0.29118053441749914,0.5381983252591827,0.38994208463117064,0.38681723406185725,0.3468107451792492,0.3632479570340279,0.32581059008165064,0.5383551331053543,0.623497957503466,0.37073720887216455,0.3970579849421633,0.4035710993598425,0.3276636045190184
701,70.1,0.5146990182677452,0.3772071042683885,0.34694677022138043,0.32177686482852236,0.3002203830487262,0.29059917392963625,0.5378692303468909,0.3899635556968032,0.38768867666422263,0.3464390027951254,0.36306894092370756,0.3258325504370728,0.5379773799527857,0.6230201972596204,0.3703891847967797,0.397084004181885,0.4034482099119306,0.3273024377823321
702,70.2,0.5139859988270041,0.37781206502182935,0.3471276646714848,0.3214942538078925,0.30053718628741954,0.29019368148748603,0.5375442746883282,0.38993570032878805,0.38868785546173157,0.34611114945282395,0.36273565202498403,0.325840947718941,0.5377765325358538,0.6224740096521394,0.3699659465271376,0.39691491928055894,0.4031582987135761,0.32708826225442633
703,70.3,0.5130480836772192,0.37820734329664274,0.34735933707081146,0.3212466703120214,0.3007371676512043,0.28975529426664187,0.5367925358500947,0.38964069604095336,0.38967444141196445,0.34580870430163185,0.3623758275510823,0.3260051155617186,0.5373739690658711,0.6224089561057989,0.36960306383998426,0.3968795718662828,0.4030418743411729,0.32707540036357174
704,70.4,0.5123065917609549,0.378513199457248,0.34760234631579695,0.32112822924031,0.3009662552450543,0.2894133350472895,0.5359046318842682,0.38938860812606146,0.3905327494700446,0.34549123750545885,0.3622726667977146,0.32600308144018525,0.5373125715659335,0.6227878306091443,0.3693828565425517,0.39698617706877953,0.40277825081829594,0.3269087640391928
705,70.5,0.5114022039550555,0.37888337844441633,0.34789903011793377,0.32093053857439396,0.30125727339615804,0.2889355372420857,0.5349194397315529,0.38938729981807296,0.391651579911262,0.34522283419683036,0.36198445540990354,0.3261264333142501,0.5372756868676739,0.623220071705404,0.36907750649053056,0.3969188328408232,0.4025275353594237,0.32681601997508225
706,70.6,0.5102304487494725,0.37918762204142964,0.3480266746621603,0.3209196775691611,0.30162741008335753,0.2886835788966819,0.5342135103748699,0.3894433495167911,0.3925227380207469,0.3448257679541396,0.3617513368945323,0.32577591176329246,0.5370745292704806,0.6243392177855653,0.3687054238558274,0.3969742674701309,0.40232750256210364,0.32681766465330764
707,70.7,0.5092240620707997,0.3795269979208392,0.3481680051201741,0.32081860363719666,0.30200156847010634,0.2884258483915478,0.533616272643272,0.38972176985512647,0.39332924326214574,0.3444646414263142,0.3616009655254764,0.3256188293220674,0.5365759742062204,0.6250960729241135,0.36824999169272,0.39698756152913,0.40218902554896474,0.3269411666275968
708,70.8,0.5081634304322274,0.3796431988342217,0.34808830546460584,0.3205480790646474,0.302283341599356,0.28838703454296827,0.533166750360802,0.3900249563162175,0.39403625342705556,0.34419657064036197,0.361341365956725,0.325572279014512,0.5365421693165794,0.6255758453722109,0.3676719442273699,0.3971041945751864,0.4020196630649166,0.3267500447963717
709,70.9,0.5075358980358651,0.37975662176211583,0.34817868732015395,0.32011957841110567,0.302650794809241,0.2882836334068042,0.5328398401620963,0.39011101630965106,0.39492368921086074,0.3434885752880529,0.36108817191162035,0.32546727909631484,0.5363416779818316,0.6260596615015276,0.36718553645296853,0.3973622351486427,0.4015851854478127,0.326821728060242
710,71.0,0.5067143100532767,0.3798585956273177,0.3481429290215748,0.3197378951638725,0.30304897297144956,0.2884055392520174,0.5326155332770829,0.390487571382542,0.39597909302578277,0.3429331718785318,0.36067232894963336,0.3256358307625332,0.5364938665944038,0.6266887194724757,0.3665403775274214,0.3974121433142457,0.4012778691673947,0.32691861397015937
711,71.1,0.5058627329416476,0.3800905562514578,0.3479995500833094,0.3195016570927039,0.3035332382954151,0.28877263052672986,0.532033792923597,0.39086241845116637,0.3968362605124634,0.3425662969958451,0.36027471806914896,0.3255284920206713,0.5364935673235821,0.6274648028879279,0.3659918985955606,0.3976551885807049,0.4011563134631814,0.3272532563192585
712,71.2,0.5048731561366779,0.38031491262317035,0.3479959756697716,0.3192212829678763,0.3040043511488332,0.2889108238290979,0.5310423348426078,0.3911344120263933,0.39749079306718293,0.3420708491357308,0.3599361228852504,0.3251634664504346,0.5365930137844211,0.6279515077524761,0.3654805733838308,0.39764826320206126,0.4007355056682317,0.327284780053424
713,71.3,0.5033915903037969,0.3805174401583518,0.34778170672734054,0.3189149983001089,0.3044264475469195,0.289049659189164,0.5301012818334623,0.39145738887835996,0.39809529788752035,0.3415459479080996,0.3596764153771292,0.3251719528378438,0.5372867113117316,0.6281621135213897,0.3649740266645341,0.3977826729007887,0.40031455417903233,0.32736232626709616
714,71.4,0.5019259612722271,0.3806380977685484,0.347624469729579,0.31885378333866404,0.30485284478441654,0.28899691758088736,0.5294151014055816,0.3917717947686548,0.3991042499591378,0.3409803214032494,0.35947989348640774,0.32525500058833523,0.5382623994343397,0.6284695055427938,0.3646314976705026,0.39777486194185646,0.3999598761565647,0.3275699166630215
715,71.5,0.5002174051796141,0.3807216221733137,0.347457726861615,0.318726154175324,0.3052492143014519,0.2889421333632249,0.5289908985737698,0.3922355796749081,0.40025075568777496,0.3405755298201656,0.35928657639240974,0.3250567510189476,0.5388896270060534,0.6290285501739494,0.36436098833307906,0.39783495664952007,0.3996100522734698,0.3275889342665125
716,71.6,0.49830884906660594,0.3807461043024682,0.34737622105454546,0.3185521570500899,0.3056957645619302,0.2892353806230221,0.528305951689139,0.3924789304260304,0.40133144957731126,0.34007106239666046,0.3591517517902341,0.3249302786442252,0.5399173886924942,0.628875177280479,0.3642960299725098,0.3978581457295077,0.39957329768819966,0.32739628961527345
