,Time,t3-1,t3-2,t3-3,t3-4,t3-5,t20-1,t20-2,t20-3,t20-4,t20-5,t37-1,t37-2,t37-3,t37-4,t37-5
2545,254.5,0.5771303,0.4854668,0.3408765,0.3541412,0.3684549,0.6412244,0.9382744,0.3465607,0.4318526,0.3812436,0.8375245,0.5990033,0.3560528,0.4429134,0.4315027
2546,254.6,0.5885128,0.4869516,0.3322892,0.3496509,0.3695203,0.6462016,0.9598664,0.3607815,0.4326229,0.3674038,0.7899805,0.6117256,0.3588055,0.437326,0.4297628
2547,254.7,0.5951107,0.4835736,0.3303139,0.3533799,0.3697152,0.6366747,0.9504902,0.3514479,0.4183336,0.3803583,0.8058456,0.5933831,0.357649,0.4345523,0.4305387
2548,254.8,0.5877796,0.4834793,0.3440558,0.3494699,0.3779701,0.6098204,0.9673459,0.3440705,0.4296446,0.382057,0.8051118,0.5839753,0.3536653,0.4474598,0.4269692
2549,254.9,0.5786523,0.4780327,0.3536823,0.3503871,0.3669745,0.6164573,0.9595389,0.3588721,0.4182214,0.3776999,0.8291094,0.5746721,0.368395,0.4418122,0.4316534
2550,255.0,0.5765188,0.4775741,0.3382503,0.3627417,0.3724968,0.6284203,0.9504497,0.3646671,0.4147773,0.3642527,0.8259408,0.5763103,0.3946425,0.4426236,0.4384161
2551,255.1,0.567109,0.4861057,0.3351746,0.362421,0.3864903,0.6095073,0.9572662,0.3563444,0.4197852,0.3694612,0.8169907,0.5781541,0.3823828,0.4476724,0.4376251
2552,255.2,0.5660718,0.4809028,0.3359967,0.3658774,0.3812269,0.6201473,0.9612671,0.3586541,0.4210861,0.3704431,0.8429047,0.5723771,0.3767803,0.4462936,0.422696
2553,255.3,0.5758044,0.4958281,0.3377255,0.359866,0.3792893,0.6379569,0.9756327,0.3791976,0.4196094,0.3822478,0.8441224,0.5714718,0.3630184,0.4371321,0.4307782
2554,255.4,0.5719718,0.4970556,0.3441446,0.3569751,0.3844313,0.6285517,0.9791616,0.3948119,0.4220522,0.3691457,0.8641024,0.5657303,0.3694838,0.4545721,0.4303196
2555,255.5,0.6030942,0.499906,0.3453743,0.3634838,0.3822549,0.6216669,0.9651821,0.3857966,0.4207416,0.3749877,0.8542883,0.5805215,0.3824511,0.4524407,0.4413192
2556,255.6,0.5707891,0.5044153,0.3380816,0.3642365,0.373151,0.6341206,0.9935833,0.3687689,0.419642,0.3751273,0.8528634,0.5864806,0.3950849,0.4463633,0.4285578
2557,255.7,0.5688574,0.5125219,0.3356997,0.3581824,0.3734279,0.6264624,1.0090997,0.3739985,0.4171438,0.3769816,0.8656771,0.5890253,0.3956738,0.433389,0.4341484
2558,255.8,0.5703279,0.5022917,0.3338317,0.3693709,0.3768186,0.6247683,1.0197556,0.3817567,0.4145347,0.3722494,0.8411872,0.5817316,0.4120023,0.4361927,0.425983
2559,255.9,0.5796637,0.4978705,0.3227424,0.3719216,0.3799674,0.628202,1.0364023,0.3745987,0.4098613,0.3688366,0.8319125,0.5754429,0.3985458,0.4382043,0.4225317
2560,256.0,0.5810512,0.4939023,0.3360164,0.3712393,0.380024,0.6349286,1.0215604,0.3719352,0.4110493,0.3681068,0.8208062,0.56678,0.3977439,0.4334232,0.4360746
2561,256.1,0.5906662,0.4922391,0.3320458,0.3666306,0.3817757,0.6360416,1.0397638,0.3701939,0.4081229,0.3770186,0.8193034,0.5808586,0.3831227,0.43655,0.4456775
2562,256.2,0.5870205,0.4913567,0.3328319,0.3703887,0.3869281,0.6467373,1.0136133,0.379322,0.3986377,0.3792102,0.8232266,0.577217,0.4121059,0.4314183,0.4250081
2563,256.3,0.5823568,0.5063494,0.341108,0.3698101,0.3832822,0.6496286,1.0155839,0.3759132,0.4031514,0.3737946,0.8127524,0.606986,0.4035427,0.4347956,0.4337313
2564,256.4,0.5953417,0.5058498,0.3250193,0.3673095,0.3739083,0.6366948,1.0153376,0.3847149,0.4200079,0.3842369,0.8257955,0.6018347,0.4047599,0.4481991,0.4384308
2565,256.5,0.574319,0.4950271,0.3406725,0.3732469,0.3713054,0.6496009,1.0119895,0.3929823,0.398731,0.3850905,0.8154266,0.5869659,0.3980732,0.4386262,0.434324
2566,256.6,0.5936766,0.4817314,0.3536983,0.3572549,0.3835675,0.6656305,1.0378548,0.3959435,0.4078014,0.3806428,0.843839,0.5873936,0.4064417,0.4368515,0.4276629
2567,256.7,0.601315,0.4796052,0.34477,0.3727564,0.3816967,0.6522281,1.0321381,0.4160309,0.4228398,0.3753958,0.8605058,0.6025044,0.4106293,0.4399079,0.4283829
2568,256.8,0.5968229,0.4672246,0.3495962,0.3732032,0.3855512,0.6370413,1.0419507,0.408211,0.4105529,0.3722902,0.8219388,0.6074477,0.4053594,0.4382196,0.4278313
2569,256.9,0.5991228,0.4809933,0.3395646,0.3710495,0.3806045,0.6155001,1.0361038,0.4308414,0.4144615,0.3687475,0.7915615,0.5936321,0.3999438,0.4380657,0.4287158
2570,257.0,0.617653,0.4952926,0.3337311,0.3739999,0.3811688,0.6574876,1.0265502,0.4332952,0.415196,0.3718177,0.8189924,0.5919608,0.3978045,0.4435246,0.4219688
2571,257.1,0.5978758,0.4988078,0.3413646,0.3818171,0.3811619,0.6517556,1.0372974,0.4104039,0.4259903,0.3746999,0.8443651,0.5813435,0.3966336,0.4391492,0.4345517
2572,257.2,0.5862827,0.5066675,0.3457147,0.3789512,0.3817507,0.645669,1.0289875,0.420321,0.4321137,0.3761699,0.8568071,0.5828292,0.3875476,0.436152,0.4275202
2573,257.3,0.5810952,0.5013727,0.3432946,0.3861101,0.3872484,0.6282218,1.0016831,0.4332796,0.4176303,0.3701305,0.8778079,0.5818594,0.3923521,0.4341219,0.4332052
2574,257.4,0.5807292,0.485366,0.350118,0.384447,0.3906011,0.6320351,0.9905067,0.4219199,0.4071659,0.3757783,0.83741,0.5792598,0.386855,0.4321667,0.4343511
2575,257.5,0.603705,0.4920855,0.3367929,0.3712976,0.382894,0.6432118,1.0062619,0.4054694,0.4030671,0.3728495,0.8486875,0.5611284,0.373967,0.4254985,0.4353839
2576,257.6,0.6230711,0.4890197,0.3385701,0.3667275,0.3844613,0.6541458,1.0148989,0.4173218,0.4179556,0.36893,0.8209853,0.5897532,0.3871468,0.4292592,0.4317334
2577,257.7,0.582971,0.4809526,0.3400712,0.3706337,0.3771279,0.6423936,0.9913719,0.403325,0.4142268,0.3746181,0.8178531,0.5946903,0.4008522,0.4397152,0.4263143
2578,257.8,0.6045994,0.4910973,0.3354598,0.3800116,0.3627707,0.6583679,0.9816421,0.3944601,0.4118466,0.3768735,0.7894045,0.587496,0.4090142,0.4384886,0.4360008
2579,257.9,0.5908464,0.4780674,0.3299728,0.3777657,0.3601026,0.6626485,0.9817898,0.4339651,0.408817,0.3627279,0.7829548,0.584813,0.4066612,0.4328879,0.4328124
2580,258.0,0.5770839,0.4814651,0.3167143,0.3857317,0.3707424,0.6296865,0.9566662,0.4204953,0.4294095,0.3698424,0.782774,0.5818368,0.3989593,0.4410925,0.4283263
2581,258.1,0.5807623,0.4822803,0.3273035,0.3810409,0.3730462,0.6381996,0.9448895,0.3970183,0.4132872,0.3686363,0.7972811,0.5568381,0.4125885,0.4325547,0.4311832
2582,258.2,0.6094584,0.4773438,0.325123,0.3798552,0.3766105,0.6557463,0.9303892,0.4003271,0.4234907,0.3724177,0.8244898,0.5684715,0.4082296,0.4400234,0.435234
2583,258.3,0.5969601,0.4777416,0.3326164,0.3730015,0.3866523,0.6700481,0.9376367,0.3965345,0.4307321,0.3773069,0.8298993,0.5677087,0.4156137,0.4444346,0.4385363
2584,258.4,0.5982994,0.4793886,0.3293306,0.3862906,0.3974589,0.6912816,0.9555652,0.3997661,0.4223739,0.3702375,0.8207572,0.5768609,0.416761,0.4359296,0.4335337
2585,258.5,0.5854728,0.4814301,0.3454899,0.3772583,0.3876974,0.6696036,0.9471636,0.4039973,0.4291237,0.3587404,0.8032413,0.5683808,0.4089966,0.4313355,0.4282821
2586,258.6,0.5766715,0.4869744,0.3360519,0.3719599,0.3943687,0.6429188,0.938251,0.3964137,0.432608,0.3676757,0.8173524,0.5718698,0.4146435,0.429019,0.4397976
2587,258.7,0.5630659,0.4855576,0.3357232,0.3752806,0.4006595,0.6380327,0.9330209,0.4196387,0.4244361,0.376276,0.8174168,0.5651813,0.4348956,0.4395626,0.4296392
2588,258.8,0.5534818,0.4724612,0.340655,0.3644353,0.3906144,0.6497433,0.9439834,0.4098131,0.4215631,0.375866,0.8166181,0.5777817,0.4095252,0.4343871,0.437226
2589,258.9,0.5550129,0.4661667,0.3360161,0.3708476,0.3936338,0.6575903,0.9609443,0.4199001,0.4321653,0.3701231,0.8171653,0.571448,0.4217881,0.4376824,0.4333018
2590,259.0,0.5459138,0.4700514,0.3251157,0.3672539,0.3853891,0.6565425,0.9422007,0.3942542,0.4155941,0.3653156,0.799852,0.5603832,0.4175075,0.438583,0.4320139
2591,259.1,0.5598333,0.4694706,0.334497,0.3743556,0.3904667,0.6523863,0.9294432,0.4064557,0.4216681,0.3736947,0.8147166,0.554971,0.4170237,0.438829,0.4298288
2592,259.2,0.5664194,0.4602191,0.3284997,0.3675487,0.3865553,0.6560357,0.9421431,0.3984613,0.4192733,0.368921,0.8207468,0.5729073,0.4022641,0.432698,0.4391585
2593,259.3,0.5762546,0.4647715,0.3319461,0.3771739,0.384665,0.6520635,0.9860887,0.4027967,0.4299725,0.3778907,0.8546091,0.5815729,0.3861533,0.4308107,0.4469606
2594,259.4,0.6027305,0.4696406,0.3398557,0.3687042,0.3898937,0.6499692,0.9937014,0.407073,0.4143702,0.3781241,0.8464659,0.5790041,0.3759763,0.4323565,0.4290822
2595,259.5,0.5796722,0.4717327,0.3347971,0.37097,0.3896009,0.6585978,0.9832152,0.427958,0.4191571,0.3674043,0.8280645,0.5734643,0.3906753,0.438022,0.4361251
2596,259.6,0.5846369,0.4799654,0.3326287,0.3573334,0.3947749,0.6634003,0.9976857,0.4396582,0.4116753,0.3701906,0.8095973,0.5539835,0.3876933,0.4451829,0.4339603
2597,259.7,0.5858281,0.4753208,0.3373358,0.3704452,0.3952787,0.6623724,1.0095723,0.4204577,0.420023,0.3780063,0.833326,0.5768095,0.3937382,0.4418293,0.4299034
2598,259.8,0.5903059,0.485859,0.3291468,0.3726763,0.3993592,0.6325772,1.0278828,0.4162623,0.419731,0.3747712,0.802462,0.5705761,0.3850116,0.4439476,0.4261705
2599,259.9,0.5764846,0.4887621,0.3348279,0.3678442,0.3903413,0.6529292,1.0328186,0.3955457,0.4121168,0.3786309,0.8124025,0.568153,0.3687665,0.4347752,0.4317408
2600,260.0,0.5970439,0.4893309,0.3267811,0.3702187,0.3957045,0.6572141,1.018229,0.4064322,0.4066356,0.3825665,0.7696882,0.5863253,0.3720026,0.4246666,0.4411769
2601,260.1,0.5958307,0.4974672,0.3318027,0.3654034,0.3977335,0.6620709,0.9992416,0.4093171,0.4072464,0.3804206,0.7702211,0.5671245,0.3946295,0.4313971,0.4342303
2602,260.2,0.5888367,0.4945001,0.3245936,0.3594207,0.3929048,0.6395699,0.9844252,0.4156764,0.4192737,0.3736156,0.7717435,0.5656912,0.3891741,0.4231156,0.4359463
2603,260.3,0.5695707,0.495468,0.3270273,0.3583358,0.3910984,0.6449775,0.9676275,0.4224483,0.4219126,0.3757711,0.7807401,0.586077,0.3890187,0.4343525,0.4325685
2604,260.4,0.5842023,0.4930032,0.3304401,0.3457876,0.3853909,0.6714919,0.970103,0.4190093,0.4323941,0.3789321,0.7689663,0.585586,0.3866059,0.4326124,0.43611
2605,260.5,0.5849733,0.4764066,0.3323786,0.3609336,0.3988154,0.6483958,0.9723958,0.4445407,0.421315,0.3701809,0.7693675,0.5859334,0.3887583,0.4278426,0.4295002
2606,260.6,0.5988652,0.4889512,0.3259202,0.3605044,0.3939938,0.64209,0.9776918,0.41869,0.4298066,0.3793888,0.7739338,0.5857535,0.3839718,0.4382264,0.4315659
2607,260.7,0.6018671,0.4737502,0.3347085,0.3547321,0.391903,0.6420342,0.9815792,0.4301049,0.4307325,0.3747927,0.7637357,0.5647126,0.3998011,0.4338425,0.426488
2608,260.8,0.6225178,0.4838653,0.3304711,0.3579688,0.3995001,0.6485673,1.0071739,0.4309882,0.4178903,0.3712705,0.7660531,0.567317,0.4117153,0.4419645,0.4333251
2609,260.9,0.6168859,0.4817286,0.3318554,0.356265,0.4018373,0.6366162,1.0031137,0.4348963,0.4209657,0.3782073,0.7550756,0.5587212,0.4209635,0.4332548,0.429752
2610,261.0,0.6329399,0.4893714,0.3353415,0.3567239,0.3913408,0.6508296,1.0065713,0.3932945,0.4281147,0.3743519,0.7541522,0.5531976,0.4112259,0.4282398,0.4388459
2611,261.1,0.6380737,0.4822633,0.3342072,0.3606379,0.3946733,0.6754473,1.0250883,0.3899737,0.4189429,0.3760537,0.7465801,0.5651662,0.4257995,0.4285807,0.4410705
2612,261.2,0.6189874,0.4819321,0.3387176,0.3613572,0.3957837,0.6837825,1.0387301,0.3837779,0.4135673,0.3730809,0.7491796,0.5891969,0.4337789,0.4272796,0.4540491
2613,261.3,0.586271,0.4764951,0.3356899,0.3620838,0.4052821,0.6634586,1.0301297,0.3741426,0.4202372,0.3697222,0.7670693,0.5747233,0.4268412,0.4278375,0.4400885
2614,261.4,0.5790994,0.484598,0.3324218,0.3645221,0.3965293,0.6622376,1.034849,0.3820813,0.4210578,0.3757784,0.8148083,0.5882349,0.4238394,0.4310068,0.4410805
2615,261.5,0.5933692,0.4980572,0.3414437,0.3652395,0.4048584,0.6900089,1.0544746,0.4033772,0.4175974,0.3637133,0.7784416,0.6008365,0.4331815,0.4311168,0.4460265
2616,261.6,0.5750744,0.5053783,0.3381504,0.3721125,0.3942983,0.6811718,1.0384057,0.3818775,0.413663,0.3773443,0.7525984,0.5831062,0.4176063,0.4247864,0.4416283
2617,261.7,0.587439,0.5035509,0.3180523,0.3793815,0.3944583,0.6722707,1.0733761,0.3896424,0.4207549,0.3693576,0.7460344,0.5825835,0.4322622,0.4344894,0.4365786
2618,261.8,0.5896651,0.494435,0.3302482,0.3786792,0.4059127,0.6554593,1.0613555,0.3921522,0.4136159,0.374054,0.7674679,0.5691452,0.4355267,0.4259669,0.4433302
2619,261.9,0.6089837,0.4879087,0.3297878,0.3744961,0.3994625,0.6678308,1.0579041,0.3607123,0.4204116,0.3768576,0.7613738,0.6022904,0.4252297,0.437915,0.4410218
2620,262.0,0.6127893,0.4984676,0.3248314,0.3817312,0.4056909,0.6696705,1.0600468,0.380493,0.4199222,0.3714904,0.7686648,0.5955924,0.4259961,0.4192225,0.4355399
2621,262.1,0.6196944,0.4944516,0.323502,0.3776967,0.4040561,0.6539389,1.0740169,0.3759855,0.408121,0.3762187,0.7610472,0.6044321,0.4110799,0.4242273,0.4350756
2622,262.2,0.6036808,0.4823177,0.3221889,0.3674893,0.4074316,0.6778278,1.0812851,0.3819747,0.4169753,0.3631763,0.7609546,0.6069127,0.400229,0.421378,0.4300728
2623,262.3,0.6031029,0.4817891,0.3251286,0.3628912,0.3995177,0.6618288,1.0653706,0.3747585,0.4043745,0.3667136,0.7738663,0.6005747,0.4064831,0.4234513,0.432925
2624,262.4,0.5914301,0.5035127,0.330165,0.3668541,0.4099038,0.6616382,1.0600823,0.3762184,0.4172378,0.3689044,0.7850494,0.5954346,0.4079681,0.4267775,0.436443
2625,262.5,0.5822783,0.5035236,0.3279795,0.3731626,0.4034243,0.6400997,1.0729301,0.378304,0.4154209,0.3787295,0.786486,0.6050645,0.3868395,0.4383031,0.4324573
2626,262.6,0.5727992,0.506163,0.336441,0.376487,0.3924694,0.6352116,1.0760137,0.3925041,0.4067728,0.3847274,0.8043813,0.5879799,0.3708516,0.4360438,0.4187769
2627,262.7,0.5660353,0.4988896,0.3344189,0.3705266,0.401272,0.6393946,1.0773098,0.4024936,0.4082181,0.3797538,0.8361309,0.5780078,0.3680246,0.4334206,0.4283955
2628,262.8,0.5624775,0.4981176,0.3269987,0.3589197,0.3940462,0.6572101,1.0770208,0.4071817,0.4214088,0.3673438,0.8085846,0.5632446,0.3644753,0.4390767,0.4233705
2629,262.9,0.5639282,0.4878119,0.3225889,0.3730073,0.3984247,0.6521158,1.0645878,0.4149716,0.411532,0.3728985,0.7970221,0.567528,0.3596224,0.4357254,0.431351
2630,263.0,0.5549966,0.5021847,0.3260008,0.3749268,0.393669,0.6486965,1.068122,0.389386,0.422669,0.3789307,0.7957478,0.5786394,0.3622205,0.4179588,0.4363467
2631,263.1,0.5462894,0.4970571,0.3322658,0.3722712,0.4159324,0.6503229,1.0784485,0.3837495,0.4224926,0.3767319,0.742388,0.5883649,0.3616478,0.4281508,0.432968
2632,263.2,0.5648787,0.5006164,0.3288324,0.3679374,0.3985194,0.6655387,1.0640006,0.3618203,0.4208528,0.3824953,0.7545367,0.5837232,0.3662238,0.4266397,0.4312162
2633,263.3,0.5803686,0.4905914,0.3229007,0.3669628,0.3921641,0.6684678,1.1093836,0.3705312,0.4206013,0.3826787,0.7631304,0.5971125,0.3756575,0.4273588,0.4343228
2634,263.4,0.5712593,0.5046179,0.3264034,0.3691502,0.3976121,0.6426746,1.0764041,0.3868422,0.4237712,0.3892754,0.7633425,0.5805337,0.3658731,0.4430889,0.4357298
2635,263.5,0.574438,0.499031,0.3368178,0.3751736,0.394885,0.6282334,1.083773,0.3804099,0.4057797,0.3739572,0.7727876,0.57256,0.3731722,0.4369383,0.4335162
2636,263.6,0.5539733,0.4876709,0.3249644,0.3728825,0.3997479,0.6255765,1.0619767,0.374131,0.411706,0.3774678,0.7544495,0.5760159,0.3595423,0.4275792,0.436999
2637,263.7,0.5411777,0.4943221,0.3299683,0.3663815,0.3962952,0.6173595,1.0859027,0.3657421,0.4138389,0.37567,0.731636,0.5778226,0.3878139,0.4239274,0.4342361
2638,263.8,0.5437884,0.4922193,0.3296638,0.3738228,0.3968626,0.6344902,1.1032101,0.3672438,0.4152147,0.3760319,0.7324438,0.5649428,0.3869695,0.431501,0.4335727
2639,263.9,0.5333538,0.4843207,0.3430025,0.3736061,0.4072423,0.6122276,1.1207106,0.3696169,0.4184164,0.3712161,0.7234342,0.5700035,0.3741015,0.4244447,0.4295672
2640,264.0,0.5346275,0.49072,0.3334407,0.3815288,0.4027617,0.6149288,1.1301135,0.384674,0.4123873,0.3751923,0.7292925,0.5739131,0.3916487,0.4242864,0.4317146
2641,264.1,0.5274077,0.488372,0.3353643,0.366352,0.4089434,0.6209829,1.1500858,0.3717157,0.4165775,0.3809398,0.7276201,0.5716841,0.3701818,0.4281236,0.4301733
2642,264.2,0.5343429,0.4808042,0.3362094,0.379765,0.4035262,0.6441147,1.12155,0.3697213,0.4071161,0.3828004,0.7001247,0.5791548,0.3893842,0.4265136,0.4304541
2643,264.3,0.5261269,0.4757927,0.3206424,0.3771241,0.4049858,0.6562456,1.1319417,0.358861,0.4106872,0.3626716,0.7003785,0.5691741,0.4110822,0.4251536,0.438693
2644,264.4,0.5484716,0.4861148,0.3242311,0.3827314,0.4025463,0.645799,1.114743,0.3722124,0.4193126,0.3615819,0.7420711,0.5798219,0.3977712,0.427033,0.4444051
2645,264.5,0.5466146,0.486297,0.327475,0.3738444,0.4092063,0.6454243,1.1282657,0.3763503,0.4206134,0.3638313,0.7680694,0.569918,0.3796303,0.4360804,0.4328368
2646,264.6,0.5499829,0.4815191,0.3286492,0.3718169,0.4106078,0.660805,1.1258479,0.3685389,0.412862,,0.758176,0.5612186,0.3829528,0.4052192,0.4364222
2647,264.7,0.5669399,0.4908277,0.3302809,0.3737311,0.3987806,0.6379985,1.1308162,0.371022,0.4148102,,0.7626493,0.5484921,0.3796757,0.4185732,0.4466337
2648,264.8,0.5507011,0.4839672,0.3324727,0.3813337,0.4048693,0.6481131,1.1447952,0.3622039,0.4124951,,0.7902368,0.5693873,0.3765488,0.4132015,0.4357375
2649,264.9,0.5390778,0.4737722,0.3380567,0.3793503,0.3988415,0.6582941,1.1329231,0.3743544,0.4103537,,0.8093814,0.5669419,0.368053,0.4157651,0.431554
2650,265.0,0.5502431,0.4721145,0.3348702,0.372527,0.4078925,0.6115236,1.1424147,0.3662397,0.3954521,,0.8174784,0.5652469,0.3722304,0.4117035,0.4340601
2651,265.1,0.5402792,0.4780562,0.3405847,0.3808604,0.3971303,0.638449,1.1487352,0.3607202,0.4013227,,0.8020382,0.5634695,0.3859615,0.4212793,0.4369988
2652,265.2,0.5335149,0.4830009,0.3325424,0.3766277,0.3912776,0.6462868,1.110736,0.361688,0.4127726,,0.816776,0.5646101,0.3765983,0.4183298,0.4318798
2653,265.3,0.5483196,0.4852228,0.3386335,0.373438,0.397345,0.6618983,1.1189634,0.3637898,0.3958939,,0.8409951,0.5669203,0.3675603,0.420849,0.4388628
2654,265.4,0.5317039,0.4789596,0.3356398,0.372687,0.3961727,0.6555463,1.0716102,0.3746814,0.4003916,,0.8213949,0.569167,0.3606653,0.420502,0.4391707
2655,265.5,0.5152112,0.4851309,0.3263695,0.3772448,0.394245,0.647527,1.0493048,0.3909416,0.4114747,,0.8376144,0.5754451,0.357727,0.414013,0.4387698
2656,265.6,0.5317227,0.4882706,0.3275653,0.382967,0.4005509,0.6290423,1.0377953,0.3771871,0.4117859,,0.8137751,0.5540168,0.3769821,0.4226633,0.427221
2657,265.7,0.5477264,0.4901685,0.3407307,0.3753538,0.3827057,0.6259454,1.0418013,0.3837076,0.3968373,,0.8018636,0.5665314,0.3747844,0.4171143,0.4355292
2658,265.8,0.5381847,0.4780761,0.3448602,0.3668859,0.3852979,0.6172691,1.061327,0.3807695,0.3917199,,0.8437473,0.5607088,0.3736042,0.4263671,0.4336798
2659,265.9,0.5261676,0.4790426,0.3342714,0.3742281,0.387232,0.6294315,1.0912238,0.3893983,0.4049812,,0.8526407,0.5708771,0.3808857,0.4322063,0.4282812
2660,266.0,0.5428064,0.4848634,0.3401399,0.386424,0.3834209,0.64772,1.0660592,0.3731935,0.3952169,,0.8499603,0.5704224,0.396295,0.4219465,0.4313639
2661,266.1,0.5345911,0.4889539,0.3400428,0.3779414,0.3916791,0.648605,1.0310822,0.3742437,0.3961652,,0.8232918,0.5627451,0.4025203,0.4218496,
2662,266.2,0.5402638,0.488447,0.3352512,0.3732059,0.3952803,0.6261836,1.0204118,0.3810575,0.4102382,,0.8365077,0.5555879,0.3864539,0.423667,
2663,266.3,0.5212874,0.4792682,0.3400041,0.3776537,0.3999136,0.6429054,1.0075547,0.3839433,0.3995514,,0.8254444,0.5618363,0.3667469,0.4116783,
2664,266.4,0.5122212,0.488405,0.3319175,0.3753479,0.411873,0.6563482,1.0242969,0.3785742,0.3945146,,0.8296118,0.5655398,0.3771546,0.4271275,
2665,266.5,0.523886,0.4746312,0.3319747,0.3792147,0.4039255,0.6246154,1.016892,0.3765829,0.3904958,,0.8134021,0.5818371,0.3699116,0.4306818,
2666,266.6,0.5342981,0.477116,0.3344373,0.3753088,0.4020127,0.6208,0.9988191,0.3632215,0.4048763,,0.8206946,0.5568729,0.3877313,0.4309711,
2667,266.7,0.5313192,0.4757787,0.3420309,0.3848505,0.3986168,0.6132747,1.0115526,0.3754864,0.3806642,,0.826107,0.5542412,0.3600215,0.4306107,
2668,266.8,0.5453144,0.4789764,0.3412382,0.3742709,0.3980345,0.6062905,1.0169913,0.3762433,0.3967634,,0.8203753,0.5468636,0.3703766,0.4242601,
2669,266.9,0.5322446,0.4741891,0.3483747,0.3763079,0.3968057,0.5965382,1.0140555,0.3703027,0.3993473,,0.8720024,0.563493,0.3756442,0.4318022,
2670,267.0,0.5368164,0.4793538,0.3396692,0.3712848,0.4079,0.5956088,1.0245333,0.3877906,0.3933713,,0.8737202,0.5643699,0.3993062,0.4148548,
2671,267.1,0.5594705,0.4820786,0.3376378,0.3761212,0.4078611,0.6141527,1.0202144,0.3788078,0.3885231,,0.8495173,0.5703905,0.3778919,0.4243534,
2672,267.2,0.5543153,0.4851104,0.3408066,0.3690817,0.4129574,0.6169148,1.0209965,0.3688875,0.3929986,,0.8840765,0.5790493,0.3727009,0.4336912,
2673,267.3,0.5490654,0.4615031,0.3287415,0.3698908,0.4093186,0.600889,1.0555179,0.363415,0.3909137,,0.8284819,0.5633125,0.3566768,0.4277555,
2674,267.4,0.5733836,0.471272,0.3235445,0.3702617,0.3983341,0.5877846,1.079065,0.3627141,0.3909614,,0.8248362,0.5712889,0.3589503,0.4361562,
2675,267.5,0.5705633,0.4781171,0.3277144,0.3839433,0.3958703,0.5880065,1.0802959,0.3658321,0.4052019,,0.8388712,0.5633233,0.3522814,0.427952,
2676,267.6,0.567811,0.4728485,0.3265546,0.3728335,0.3994448,0.6149078,1.0968786,0.354131,0.3999598,,0.8302525,0.5730468,0.3670367,0.4307947,
2677,267.7,0.5629265,0.4709262,0.317362,0.3790411,0.4107626,0.6046371,1.0856659,0.369121,0.4032755,,0.8680123,0.5731053,0.3607875,0.419776,
2678,267.8,0.5735425,0.4718843,0.3242227,0.3886749,0.3931914,0.608427,1.1129724,0.3567466,0.3976354,,0.8623133,0.5700826,0.3656812,0.4331042,
2679,267.9,0.566919,0.4887789,0.331787,0.3945927,0.3952155,0.5946606,1.0794154,0.3652062,0.3940853,,0.8903731,0.5859805,0.3670038,0.4217017,
2680,268.0,0.5584179,0.4812989,0.3355528,0.3797614,0.3968957,0.5983056,1.0460691,0.3621922,0.3928132,,0.8729072,0.5657588,0.372146,0.4222068,
2681,268.1,0.5695905,0.4867322,0.3346376,0.3790264,0.3950232,0.5846631,1.0451242,0.3498638,0.394361,,0.869853,0.5748274,0.3785107,,
2682,268.2,0.5537744,0.4788336,0.3480889,0.3910782,0.3935622,0.5871229,1.05696,0.3436964,0.4062194,,0.8575631,0.5854141,0.3830843,,
2683,268.3,0.5313373,0.4853231,0.3364556,0.385654,0.3858123,0.6101859,1.0567276,0.3479615,0.4028216,,0.8519432,0.5845423,0.3629806,,
2684,268.4,0.5392008,0.471861,0.3330925,0.375482,0.398647,0.5845197,1.0834409,0.355921,0.3952496,,0.8793759,0.5831694,0.3728283,,
2685,268.5,0.5499029,0.4700099,0.3295744,0.3792234,0.3877867,0.5830342,1.1180791,0.3513673,0.3970401,,0.8701673,0.5841312,0.363614,,
2686,268.6,0.5615685,0.4790324,0.3299173,0.3757761,0.3962176,0.5949779,1.1321398,0.3556714,0.3849755,,0.8605738,0.5897536,0.3837511,,
2687,268.7,0.5537323,0.4775921,0.3373113,0.3752555,0.3947547,0.5965402,1.1535772,0.3557938,0.3786094,,0.8596094,0.5733764,0.3786961,,
2688,268.8,0.5404474,0.474389,0.3291775,0.3719027,0.3951897,0.5931034,1.1406363,0.3770769,0.3967005,,0.8760265,0.5818294,0.3876222,,
2689,268.9,0.5357818,0.485752,0.3261178,0.3754586,0.3954404,0.606914,1.1251549,0.367027,0.3940986,,0.8547066,0.5864884,0.3920841,,
2690,269.0,0.5461879,0.4817871,0.3333901,0.3670849,0.4001333,0.6007072,1.1149912,0.3558048,0.3854288,,0.8401436,0.5850799,0.381311,,
2691,269.1,0.5383028,0.4853383,0.3334075,0.3696823,0.4043395,0.5825417,1.0941851,0.3543952,0.3992206,,0.8011686,0.5668225,0.373524,,
2692,269.2,0.5486662,0.492867,0.3336439,0.3737042,0.3968197,0.5607015,1.0932685,0.350598,0.4031228,,0.8030358,0.5668522,0.3993526,,
2693,269.3,0.5429769,0.4939853,0.3299667,0.3721787,0.40224,0.5766742,1.0666089,0.3427337,0.3889172,,0.8261582,0.5559371,0.4043208,,
2694,269.4,0.5371867,0.4892474,0.3335346,0.3705281,0.3927584,0.5759549,1.0716977,0.3485137,0.3922515,,0.8127278,0.562002,0.4066526,,
