,t3-1,t3-2,t3-3,t3-4,t3-5,t20-1,t20-2,t20-3,t20-4,t20-5,t37-1,t37-2,t37-3,t37-4,t37-5
666,0.48726071560584516,0.42604047632906883,0.33484268380366633,0.2983667435582041,0.3012024563723246,0.5729137416660808,0.3881183959454777,0.36770443807232756,0.34065126560422476,0.3623199862870504,0.5381122461999992,0.4576550598178265,0.36298467824079284,0.40622303669106014,0.3991518349302718
667,0.48788834197019887,0.42599228531883215,0.33435992963438554,0.29887561285611897,0.3009783894542519,0.5735559426937296,0.38764402181552166,0.36812133599033225,0.3403196091767863,0.3631079652003017,0.5369742468596731,0.4570336884231265,0.3637666113099031,0.40634920872030716,0.40013546349266094
668,0.488166004633621,0.425902317887406,0.333855860768218,0.2992365913716831,0.3007755383360278,0.5735906655986147,0.386269988724198,0.368448559654155,0.3402808549239062,0.3636043182348071,0.5360110687165572,0.45655875753973507,0.3648199114413265,0.40640004538660957,0.40118088549331044
669,0.4885750567837716,0.4258312126807328,0.33338720024791335,0.2994887276336439,0.30058949719506756,0.5738177882482943,0.38514306216965416,0.36889320177034296,0.3405739435689645,0.36424947188957085,0.5347607951884262,0.4565860916110034,0.3660058373676665,0.4064305428525912,0.4024131178678996
670,0.4890691871544154,0.4255177008295874,0.33340653498596706,0.2995098457845204,0.3000666038615656,0.5732113620977018,0.3840714248601004,0.36925928161413346,0.34051406995500483,0.36425500986457443,0.5340125782104135,0.4566511830934889,0.367367519373483,0.40662411976746804,0.40315294926492456
671,0.490214474930227,0.4254969486499719,0.3331057877216028,0.2999449312729153,0.2997641361769284,0.5720410834875967,0.3829766954918277,0.370026833111407,0.34039700188201105,0.3644816646101921,0.5332111650007841,0.4570389872273104,0.3682977305630209,0.40648348168590837,0.4040902030507925
672,0.49169389319758855,0.425487709123531,0.3328420186100699,0.3003569010157086,0.2994801888088847,0.5713558461481615,0.3816615355449489,0.37058079760991236,0.34050599111537555,0.3646987609852852,0.5319309387235821,0.4574676254591546,0.3689857445301361,0.40648801032739795,0.40557956060606287
673,0.4929368614746796,0.4251742290014041,0.33251375543762457,0.30066492280472185,0.2990275406512986,0.5712015764881281,0.3811711883585809,0.37063694843463674,0.34021893952966537,0.36458650177180646,0.5309753239884241,0.45776200779225235,0.370049467353169,0.4061533328219699,0.40664413658600423
674,0.4944053686626644,0.4249197944709344,0.3324411900695631,0.3010832320585094,0.298759618747923,0.5707927827045843,0.38049211148940965,0.37087959994589464,0.3400819244542218,0.3644076127702556,0.5305373218615205,0.45814586619168796,0.3714337270750284,0.4059103109286617,0.4077727857874277
675,0.49536774646230486,0.42460861800412686,0.3324967883525161,0.30127156779104436,0.2984572318667643,0.5704173783941491,0.3793994975127837,0.37107215124841725,0.3406820438650915,0.3645041878585481,0.5300402409274942,0.45923471562303103,0.3721579362789779,0.40589577285476514,0.40954141656779036
676,0.49609249892790586,0.4242684455050301,0.33265616141577914,0.3011371780797882,0.2981817674859213,0.5699595240240424,0.37897403120741047,0.3716530872684868,0.3411244354404444,0.3643840582546628,0.5293717964623149,0.4602462319679832,0.3726354674398561,0.40575370986748815,0.41086032451067817
677,0.4968203104299007,0.4243820174408466,0.3327256353864913,0.3011504237311888,0.2979038737207852,0.5691668598632176,0.3789428746160007,0.3717553530063545,0.34128256983863997,0.36430927596092694,0.5292108049937364,0.4605696196425363,0.37301301692318084,0.4053478498746799,0.41218497447072994
678,0.4979195956969032,0.4239360749005666,0.33284894375618806,0.3011829954863727,0.2974822173709127,0.5684182830177466,0.3787300210586308,0.3718545436419499,0.3413724113627928,0.36410097624315874,0.5287273776198476,0.4612016850514656,0.3738373023122142,0.405142783948601,0.4139249431667152
679,0.4992787067063642,0.4233834581563911,0.3330035754610262,0.3014536677727293,0.29713167137573876,0.5679259281585382,0.37852142371069786,0.37149830527458577,0.34150873062173953,0.3638797795316234,0.5280189621696381,0.4620991943250622,0.37475700768766146,0.4047804667750692,0.415960665302218
680,0.5007425907151654,0.4230465465498908,0.3331793786482945,0.3014545716374355,0.2966202592610972,0.5675489222203437,0.3781184587428433,0.37108193105127785,0.3416343159176733,0.3638411000820916,0.5278287260726555,0.4629046059153536,0.3754659927021599,0.40461172589847144,0.41800742918785533
681,0.5019374260961037,0.42264463258234897,0.3332426864962315,0.3014929546138802,0.2961260491769292,0.5670732691405032,0.37831987875346357,0.3708815938454571,0.34185684233460895,0.3636475763732206,0.5278709361006386,0.46383181047303645,0.37640604128201705,0.4042004549803346,0.4199353862441944
682,0.5027163277321226,0.42215712983502623,0.33329222916637774,0.30191437505192015,0.2955831947452796,0.5665042803265297,0.3783489069337864,0.3706068678057628,0.34172397270590227,0.3634942526545345,0.527478139281449,0.4648874378300511,0.3767919735845545,0.40387488759902496,0.4216898426724463
683,0.5034439878402055,0.4218894597296162,0.3334239981691324,0.301715954946622,0.29510479394849154,0.566130826816946,0.37822866493662044,0.37011438486364945,0.3420246206677046,0.3634943202906126,0.5276425658376609,0.4656445589555692,0.3771744017505493,0.40328345036853835,0.4229767677586041
684,0.5042844800248788,0.4217414842915777,0.3336066025274235,0.3019913277886503,0.2946739980773949,0.5654497844512847,0.3777556710775164,0.37011348499253305,0.3422941720191085,0.3633705708759619,0.527822177362208,0.46634550031263095,0.37765812883947386,0.4030578987801578,0.42422435735700326
685,0.5049215476475927,0.4214748485262023,0.3336031350519603,0.30223363358229827,0.2943958107871681,0.564535216577965,0.37753341646589356,0.36969866655550093,0.3426705906012376,0.3633966553084592,0.5285106191323711,0.4673248938313141,0.3780028605676412,0.4028282732804519,0.4254370261790394
686,0.5061818481809013,0.4212454272041116,0.3339663681421998,0.30225917876484537,0.29416055372736916,0.5635463636323434,0.37775177469802423,0.36911952167559836,0.343170269888824,0.36344408377379267,0.5293769018340764,0.46799406622281364,0.3783942214972977,0.4029069679872776,0.4265870058013998
687,0.507631423039958,0.4212368783327491,0.3337769361156923,0.3021258898165987,0.29409161817208707,0.5633055412723501,0.3780940504380491,0.3686599735871978,0.34314086654448334,0.36328847825527427,0.5297222303753311,0.4687114732393419,0.3787761343431287,0.4030970076611927,0.4280893523016445
688,0.5089720576806226,0.42151422596238663,0.33384929536244967,0.3020186708590864,0.2938263079538765,0.5632226883249897,0.37852157466967973,0.3682004022825397,0.3430277302089043,0.36297296962877645,0.5305057203481365,0.46884291705857273,0.3789817041438928,0.40293071271966807,0.4298973035701001
689,0.5105455066034998,0.42158866016947943,0.33369382312571727,0.30164101789911035,0.2939417616143985,0.5627707823252476,0.37932805272797504,0.3677224738859103,0.3431930126759996,0.362726362223015,0.5306523733289645,0.46948095918653165,0.37866433781670317,0.40266991830773996,0.43175889896566927
690,0.5118871230161323,0.42151117117470494,0.33381469961182514,0.301505647528424,0.2938529317099268,0.5620056754458909,0.3802442929019321,0.3672193176854489,0.3436821325898186,0.3623824432798407,0.5305731145089332,0.4699142142394094,0.37806962234419833,0.40246892189673156,0.434169054791248
691,0.513123327097591,0.4218419542990975,0.3339564229657452,0.3016298426658529,0.29373180440955954,0.5601412986435778,0.38084598609869297,0.36649840551954715,0.34395064230858335,0.3621700570608135,0.5302739570289332,0.4704522841583122,0.3773487869281186,0.4024953691027659,0.43570133425716523
692,0.5139956470067525,0.4222892415635194,0.33398882860444257,0.30187417384283405,0.2936703630205427,0.5584280214561627,0.3808252208592432,0.3656620413584897,0.3444413740305898,0.3618077942945246,0.5308609634799422,0.47134394389137757,0.3764946488605555,0.40244152136556577,0.4368106723192747
693,0.5149070183353192,0.4229805632189689,0.33381511307369616,0.30202320366893304,0.2936670463006737,0.5571411803124454,0.38124416359742636,0.3643655844601488,0.3447524608484281,0.3614210578036612,0.5317421523083369,0.4722915878087045,0.37566848090877597,0.4021081702975499,0.4383965460845895
694,0.5151396901548217,0.42387498432434445,0.3338271340892433,0.3019668208266716,0.2932692583616553,0.556346324268349,0.38218075852666045,0.3629896169904097,0.34482882818370214,0.36116724739074796,0.5319515121632467,0.47289527217285365,0.37489128801821003,0.4019272885117569,0.44029757814927506
695,0.5154907410393224,0.4251940968936949,0.33344952672783,0.3020357328779512,0.2932128348332416,0.5554178914820506,0.3831595082555012,0.36199067669183116,0.345401535940588,0.3608359314970276,0.5319550719704169,0.4739476724920264,0.3740930870113801,0.4015666050729835,0.44177686942732425
696,0.5160967362040663,0.4257799526436874,0.33305208041087114,0.30216756466844175,0.29295941484734056,0.5547845161337741,0.3843072087415741,0.3607948598252298,0.3457397562074948,0.360727241042904,0.5317330027057111,0.4746915192257267,0.3731765422983436,0.4013178935285191,0.4424262198863696
697,0.5164213018221265,0.42654721417770847,0.3327005572561908,0.30236879010565193,0.2924708680419592,0.5543769385461914,0.3855842249230416,0.36003901686399775,0.3461681969492057,0.3610016371879857,0.5321984818441998,0.47480803613739236,0.3720529275208145,0.40112472129263943,0.4429336705411194
698,0.5165254395501034,0.42738538882329374,0.33274332060905254,0.3021813942989401,0.2921610290153321,0.5543543479878623,0.3872134363994512,0.3590530187959748,0.3463543414211204,0.3611113688273021,0.5324556366786343,0.4747623433043382,0.370769582273182,0.4009197277806045,0.44259605376226635
699,0.5162561363924045,0.4281980365171905,0.33264866724591685,0.30236853319921214,0.29156231360492324,0.5544318504409854,0.3886331562774889,0.35860482658327925,0.3464043641691684,0.36104656408303426,0.5327065138254654,0.47503533946364973,0.3701785883751006,0.4006217064593246,0.44289540124537724
700,0.5154392105760515,0.4294460348026403,0.33266021586005623,0.30252774423171425,0.2911728988027058,0.5540376238499538,0.38965261145966845,0.35810489250814004,0.34641611927131005,0.3612518833984032,0.5321376274550631,0.4755369963742043,0.3692995143888439,0.4004069134369402,0.44342658737150087
701,0.5146990182677452,0.4303558110914999,0.33284952269188817,0.30299689715022055,0.2907264068845747,0.5531171744603076,0.39082005460601155,0.3576511309727681,0.3460830833030379,0.3613025294206926,0.531682156600411,0.47592729318598054,0.36847416310348785,0.4004214254797816,0.44347331935147416
702,0.5139859988270041,0.4311470424221313,0.33308934658350964,0.3031993785726176,0.29053266924222315,0.552347704741722,0.3919532560132848,0.357321091888395,0.34589219426587947,0.36137102123176895,0.5313947692319115,0.4758557697521075,0.3671716514699018,0.4003221028491349,0.443330309281039
703,0.5130480836772192,0.43170779930047815,0.3335819716223336,0.3036071284729992,0.2906074078068101,0.551354184996183,0.3935320730003525,0.3572284553874273,0.34570245079163,0.36122292958001195,0.5316865583673325,0.475611907329281,0.36586388708315193,0.40056410402121406,0.4430565489901595
704,0.5123065917609549,0.4324059979394276,0.3340350557557004,0.3040243517904839,0.29053962114642967,0.5497303763774272,0.39504015128625514,0.357170977280655,0.34562771565963807,0.36132587176991954,0.5315678541291303,0.47533428105128067,0.3646189763241612,0.4009798141760135,0.44236116146601906
705,0.5114022039550555,0.4332945930391518,0.334720674887036,0.3041545588361035,0.2904909307838916,0.5480026608908419,0.39648775988546076,0.35713990732073236,0.3455720222194967,0.3613916968867224,0.531516761797358,0.47466044076904196,0.36371507488158544,0.40113507292512873,0.4417387679246247
706,0.5102304487494725,0.4341915731446135,0.33516303652437607,0.3043100078037536,0.29038529826124554,0.5469934905377125,0.398007174426531,0.3574349625588638,0.3450797204347019,0.3613189292382887,0.5318194532705014,0.4741962667149974,0.36264455646829485,0.4012331323860079,0.4413658764690607
707,0.5092240620707997,0.43491298164520015,0.33561271848014546,0.30479420556113757,0.29052263615279134,0.5461658186953473,0.3998135453417753,0.35767063075347916,0.3446583884631266,0.36165099299592407,0.5323352907549542,0.4731552874241265,0.3612012747885012,0.4014152579166635,0.44070676135489906
708,0.5081634304322274,0.4353719391504537,0.33603988436193616,0.3047944536871486,0.2907591325397855,0.5456904905803922,0.4014687753330624,0.3576352924598469,0.34447632997750466,0.3619572299749569,0.5330727691184868,0.47172079197662076,0.3592013166836716,0.401461286937531,0.4399159540320091
709,0.5075358980358651,0.43602081881403554,0.33651706419357474,0.3045969399782922,0.2908404305921216,0.5454441082677807,0.40306882704368635,0.35783651714652104,0.3435287127981994,0.36220741899144837,0.5336991736973022,0.4699620228365465,0.35734815249416596,0.40170382006663236,0.4392802526096792
710,0.5067143100532767,0.43655793443169194,0.3367937385407785,0.30469043822060743,0.2907014722608904,0.5450330189324311,0.4047283621713406,0.3582666361739655,0.3428072139252373,0.36237821369468365,0.5340060380590413,0.46841064740376703,0.35529498895197814,0.40180334144226926,0.43827356652246696
711,0.5058627329416476,0.437157940743576,0.3368491661427353,0.30455889031767736,0.2908251832158467,0.5440553514305272,0.4060974129258425,0.3583116509313842,0.3423357253264963,0.36250614238007883,0.534121649226211,0.46711526108919865,0.3534086205495566,0.4018613935100261,0.43754188404788874
712,0.5048731561366779,0.43795552479966177,0.3374502136274043,0.3047515371391442,0.2910709152850006,0.5424887421026486,0.407402652118193,0.35873639014689507,0.34176294762621395,0.3628516624623272,0.5344388553320683,0.46589838479299,0.3513001834301191,0.40203726411980073,0.4360990115167899
713,0.5033915903037969,0.43832309739249786,0.3377336490477013,0.30495500334481007,0.2914179019986383,0.540612489010644,0.4084407500424368,0.35905254740037074,0.34132319812376755,0.36323803611717237,0.5354764857426296,0.4646787537746964,0.34943874732029123,0.4023002489275059,0.4345749666872988
714,0.5019259612722271,0.4387453036993807,0.3383888068762356,0.3054228161151032,0.2916030205643166,0.5397308509558303,0.4090401623871899,0.35934107421170575,0.34068581025736316,0.36353874403529646,0.5360482016151071,0.46339785676078477,0.348053571308342,0.40240688143804654,0.43298346470349003
715,0.5002174051796141,0.43888571312962293,0.3388991158373537,0.30563999004592457,0.29173386099962384,0.539322485856014,0.40990996904808,0.3595953201924523,0.3400763503098933,0.3637231698626805,0.5357916543043985,0.4623613605391544,0.34646060671428747,0.4024803801619271,0.43162881785089674
716,0.49830884906660594,0.4390358407631637,0.33947308251504243,0.3058134707705628,0.2920673493629899,0.539143650872068,0.4109631710165738,0.3601443250103721,0.33925968090212494,0.36401767268510193,0.5357124767879806,0.46098456133404797,0.34531288844176145,0.40231716262017725,0.4306946900343438
717,0.496296826162527,0.4392050662678828,0.339925025498995,0.30568203877815675,0.29247154452858753,0.5387575360099164,0.41212387572182235,0.3607244717867619,0.33842123558571074,0.3647655714831514,0.5358461265756146,0.46003721244675905,0.34429903524409305,0.4023801085395732,0.4308349880165457
718,0.49470625471698243,0.43930112558174217,0.3405040819535112,0.30530274108476885,0.2928763080926704,0.5382376497007758,0.4128345301523661,0.36154627392076705,0.33791407135681223,0.3650483254075865,0.5365493379376173,0.45900607739879035,0.34369428480543124,0.4021436793139276,0.4302664191334382
719,0.4936669423707019,0.43928840481444714,0.3408890975326931,0.3051513894574261,0.2935895937599298,0.5376964654900178,0.41311854532752984,0.3617356736789824,0.33746181469981035,0.36552987724983055,0.5373536098380416,0.4580197955746547,0.3433383235396695,0.40214378766114084,0.4299141536993676
720,0.4925076857419688,0.4389740992261474,0.3415850828489021,0.3047832405963634,0.29397788196591684,0.5378485946755652,0.41317262132193766,0.36212902658353713,0.33668500641136784,0.36593542253322925,0.5379520203628165,0.4571132435975978,0.3423004913216055,0.4021018924659747,0.42868512220251065
721,0.49109876677885744,0.4384767079170798,0.34188354772171553,0.3044469340731482,0.29439463536385196,0.5382496814151139,0.4131455042394845,0.36255566654218163,0.33591619883277984,0.36640505824657066,0.5390630145324209,0.4564411446887263,0.34112638558198916,0.4021949329374201,0.427636330715421
722,0.48949185210853424,0.43819933528283295,0.3428319405578353,0.30420498352587033,0.29482440880601646,0.5384641600286532,0.4130067901249615,0.36291560868295397,0.3351083197286679,0.36685551665757876,0.5404879503078385,0.45560297829296076,0.33988779981326445,0.4025458724884321,0.426476975959148
723,0.48779645918481046,0.4379685718153576,0.34355102924201975,0.3042960940665796,0.2949422516025811,0.5381596987131577,0.41315852098576067,0.36341836889048795,0.3341822895510634,0.3671549025553422,0.5415372906136651,0.4547593784226537,0.33886781867415505,0.40279701563586057,0.4256441550206844
724,0.48634140249569213,0.43766189652544923,0.34399475586146994,0.3042088563366358,0.2950727698732589,0.5386543133024809,0.4131450721082436,0.36413095125732664,0.33337186392946644,0.36768997463521996,0.542975642383848,0.4542760531600856,0.3375046824327528,0.40304384258824116,0.4252803584352557
725,0.4846729564972362,0.43748312857871235,0.34411772000806184,0.30419360704163095,0.2953362377553904,0.5386489330148476,0.4127724588522902,0.3646688102695272,0.33228175150434375,0.36792929491983867,0.5438392384242077,0.4542347767130949,0.3367507821097158,0.40305169290699544,0.4250330371892849
726,0.48333708253070556,0.43696490547844963,0.34435633045701525,0.30464047552295925,0.2954225841377277,0.5386465530627461,0.41241861237800653,0.3651631514201045,0.33111748063193286,0.3681544313111067,0.5449111531114732,0.4547034939216148,0.3360188131055974,0.402874698796807,0.42485001974461545
727,0.4825299181364621,0.43668986960449324,0.34450970198580977,0.30497734714456437,0.29552925181241346,0.5389123321745434,0.41212010602047033,0.3653527351779312,0.3303797959575513,0.36826470286821955,0.5453650060090423,0.4548488503897963,0.3353878329444365,0.40336461021610626,0.42445384841198947
728,0.48188341044936484,0.4359284912121302,0.3446514326822538,0.30517714878136915,0.29567168620087686,0.5395286753572471,0.4118700457564246,0.3654925356959805,0.3296641783988472,0.36831726013485167,0.5463698622801819,0.4548317820712163,0.3348582667486444,0.4035306668939854,0.4240919977410568
729,0.48152101109175854,0.43564454668224606,0.3448517338938002,0.30525756773812596,0.29574349336447714,0.5399749658368269,0.4113292048705192,0.36530162961605733,0.32900571870654033,0.36871200566754453,0.5473156556726282,0.4552044609600593,0.33438876861250477,0.40382595505485663,0.4236104663369509
730,0.4813354161273494,0.4352865003699653,0.3451841351347867,0.30536183054526383,0.2959191981037066,0.5404562666540778,0.41084227343879476,0.36565876368834066,0.3283876367182575,0.36858232180848255,0.5486178159044841,0.4557385961219792,0.33369685326278653,0.40415557866611906,0.42312207317140915
731,0.4812943433639269,0.4346150509123635,0.34530423502420493,0.30559898440432176,0.29618674688064733,0.5417086078774109,0.41008556499260274,0.3657947338001854,0.32778520902631814,0.3684997040035006,0.5494171453241943,0.456051728294875,0.33296436260122764,0.4043743048360606,0.42275576747383264
732,0.48134149420672595,0.43414078998183914,0.345609134949204,0.3060362525273582,0.2964950580773821,0.5431437204697341,0.409316677497467,0.3662498524177206,0.32716609426108667,0.36849845744537074,0.5500582896555822,0.45677028994773816,0.332554588573901,0.4048570326512202,0.42230220531530643
733,0.48175769816856395,0.4334398454873301,0.34579636644354605,0.3063712134949853,0.2968405327533288,0.5435120671504557,0.40856546730232357,0.3669061689714917,0.32685348362206873,0.368653020308722,0.5504431759277846,0.4577442138922007,0.33235223771773736,0.40546063892746276,0.42154921506649445
734,0.4823736774265516,0.43237480292654745,0.34618791569454965,0.3066448579291438,0.29726153762103397,0.5436732592737755,0.40765661336355996,0.3673229161782292,0.32626010592713595,0.36889334359818593,0.550646303070781,0.45859437985378043,0.33212163380863413,0.4058787563535181,0.4208623257950421
735,0.4832077123769555,0.4312350566792666,0.34626079076601846,0.30694080874485763,0.29775420957696824,0.5439081390845044,0.40629539432698286,0.3675551896911293,0.3259546304246573,0.3690708295651086,0.5515607530799602,0.45915142853891955,0.33218982625147825,0.40619185472054664,0.42041707207873635
736,0.484041211207688,0.4300483682637521,0.34597894280134006,0.3070667863605403,0.2985340883424418,0.5440163468443322,0.4048419180864772,0.36782387952496853,0.32593162785627006,0.36906434658876075,0.5523258219841471,0.46008141546068126,0.3322075987675367,0.4068736590938643,0.4194796384062691
737,0.48529338055839355,0.42873005532332076,0.3459666232120766,0.30710653372324714,0.2992012106023618,0.5435790444554264,0.40373715333139626,0.3683502213639896,0.3255694703730713,0.36920896184806823,0.553121775846309,0.4608612799318646,0.33178105159065435,0.407528191538124,0.41905394534429935
738,0.48628827779388745,0.42755082147604584,0.3460355180615439,0.3072145835731032,0.29996531351723976,0.5433143355520936,0.4025043622333414,0.36799082855140425,0.32556081022468364,0.3693694509184829,0.5541452276010984,0.46157499552868764,0.33134810910669427,0.40829312209827556,0.4185124971438985
739,0.48748582649497874,0.42623124486108027,0.3460938883200252,0.3072354863703801,0.3007221255959814,0.543048733433257,0.40100779186865454,0.3679753304878007,0.32521011075542144,0.36939975422105564,0.5550785021779688,0.46222554237101077,0.3314720030468008,0.4092855386017618,0.41762862439303944
740,0.48885377041530736,0.4250214630862514,0.34616694852177377,0.30734915966997045,0.30121467919218853,0.5428402418941982,0.3995645333258456,0.3678236343696494,0.3247026453601178,0.3692279541959047,0.5561629493054357,0.46339344158450463,0.33187922049373786,0.41006579372205315,0.41732004425339403
741,0.4907799859634444,0.42403906424222493,0.34615863240415823,0.30722133953423786,0.3014071821318328,0.5422188713583741,0.397973513872494,0.3676832301195125,0.3243465346444518,0.36905273986371845,0.5571259032089098,0.4640162469142076,0.33214847227027283,0.411322178071475,0.41724701960274113
742,0.4927134223934742,0.42303022001617074,0.34622427893189367,0.3074791667245584,0.30197053169938387,0.5419805378897461,0.39618558787777247,0.36734061756546627,0.324124269845622,0.36860963819160164,0.5578489961306837,0.4647191346013667,0.3326294352013382,0.412143169090443,0.417034247722071
743,0.4941300764990527,0.4219912284544041,0.34622420464935355,0.3078666324824549,0.30234752506212487,0.5412745679550658,0.3945145542552765,0.3668512356778482,0.3238814083492425,0.3683366284536637,0.5586729154301855,0.46532503814008236,0.33306343528468435,0.4128334714499853,0.4166660936214255
744,0.4958569399252839,0.4210420537571707,0.346259963612901,0.30810863809683287,0.3026648967861794,0.5408958180610258,0.3926075819791402,0.36616759511337127,0.3233222877323229,0.3681488742476558,0.5601425805942407,0.46605098124003996,0.3336933523198169,0.41323379319133013,0.4161572900474583
745,0.4977570590404501,0.419969358091885,0.3461849729833291,0.3083035114427885,0.3028848266687191,0.5403597753170064,0.39095337351651677,0.3657137415407881,0.32300594314295134,0.36771913491256486,0.5619087373480254,0.46652120448617995,0.3348914032164105,0.4137051229275782,0.4158777862412132
746,0.4992042549590095,0.41917668792308616,0.346291644085838,0.30869591317673645,0.3029789235478623,0.5399584760190288,0.38920993877727095,0.36534452649790394,0.32241102273204575,0.36745364386952345,0.5635641531820863,0.46714727019687435,0.3355733146442445,0.4140889786999786,0.41563808283841946
747,0.5009484105090133,0.41865717807472175,0.34659582540304323,0.30869503461946546,0.30315721642179116,0.539602191757246,0.3877522378692142,0.36559623458546414,0.3218437347944612,0.36734086167166,0.5652011259723776,0.4675049331849226,0.33563798041505893,0.4144790639257247,0.4154227388603268
748,0.502610938804015,0.41838001181224754,0.34649140297870795,0.3085783861834412,0.303191506259157,0.5389207463575245,0.38655425947505884,0.365662043201968,0.3216426889702058,0.36733220344103723,0.5664579613769365,0.46795617086994307,0.3364547421555468,0.4149899494730666,0.41582991893766147
749,0.503711820152868,0.41822321809195956,0.346164485442008,0.3085063507479501,0.3030760701986005,0.5377402857478016,0.3857039541070233,0.3654940252804493,0.3216863802600907,0.3672798448572511,0.5679511100269544,0.46869503934672746,0.3375500086337119,0.41548707933795737,0.4158960797329193
750,0.5048610116017838,0.4181575636942697,0.34609939477775836,0.30833616234273914,0.30300983203663856,0.5369437011128242,0.38480327925832225,0.36538636941642216,0.32159585680875175,0.3675158063150859,0.5693032916914395,0.46930640289985937,0.33855397142173804,0.4164998383875966,0.41553555139948745
751,0.5049191293735722,0.41853930820190377,0.3458396944250672,0.30763869447922815,0.302798287314126,0.5360571436176594,0.384109184584866,0.3650547828201171,0.32175885485823563,0.3677508118089368,0.5707991923303711,0.4696831154142651,0.339898161195198,0.4170676336370568,0.41531657305242126
752,0.5049710707491453,0.41920460935088033,0.34581926954203834,0.3071900838030939,0.30290016283531473,0.5355454113458977,0.38394859291800965,0.3649061630145192,0.32194925834050375,0.3678318570805089,0.5717074068940956,0.46921942242819303,0.3410969566888679,0.41769126233795134,0.415304542841943
753,0.5048232535930723,0.41998330776672127,0.34584571696286576,0.30657391878743,0.3032516371596196,0.5350056498983232,0.3838326181956922,0.36476534087449203,0.3225652632727664,0.3678621468043111,0.5721584047570345,0.4687946541802539,0.3424480674186318,0.41839934416058827,0.4151359491528125
754,0.5045793184537591,0.4206289549384036,0.34573069016663716,0.3058937298717497,0.30347409704693495,0.5336940295075224,0.3839147570313952,0.3647219933214893,0.32337776575703303,0.368114681013422,0.5722406953523247,0.4687246682203637,0.34375275022222623,0.41902396330251795,0.4148272160300342
755,0.5043690232004789,0.4214927280452787,0.3454854395599925,0.3053614767823367,0.303472968183683,0.5327521330248206,0.38397495858550706,0.3646632099923478,0.3241622446968962,0.368231110137171,0.5727982345197337,0.468465628587512,0.34558335365799653,0.4194892412761869,0.415003589654004
756,0.5038839584876469,0.42252508677180073,0.34535733273575475,0.304666931278102,0.30323678941143506,0.5319107193238668,0.38401262469755737,0.36432182524195433,0.32484600754374765,0.3684712792366916,0.5729566707367872,0.4683005476479352,0.34728952315130507,0.4196981838798302,0.4152575536933727
757,0.5024095485156401,0.42375115692089277,0.34531862947250114,0.3041912972134576,0.3030367029450719,0.5318673697980482,0.38409743962215304,0.36416552202594177,0.3253734518034079,0.36883053618731965,0.5731126370898305,0.46797329307108065,0.3493166501189799,0.4200166435011017,0.41575824176164655
758,0.501060890444628,0.4247781094197739,0.3451231509997199,0.30396362957499257,0.30254339136519404,0.531642496480112,0.3845189310297872,0.36416560189666763,0.32590092401332704,0.3692846635404578,0.572955267123586,0.46771408506040185,0.3513262055156993,0.4203787031900138,0.41513884505721876
759,0.4998535048342264,0.4256381131905376,0.34484912026955883,0.3037677718053628,0.30194193350352827,0.5320466547871704,0.3849279401981183,0.36444831056305277,0.32666099918880986,0.3696334946008228,0.57329900831813,0.46716599934826086,0.3535356792435645,0.4207843509255665,0.4151420621476542
760,0.49874930806509843,0.4263519065884127,0.34440826273481345,0.30347248154645057,0.3015373333182107,0.5322835898517919,0.3847847188624446,0.36468507872823747,0.32739565888568545,0.37011604668505776,0.5728738225178015,0.46689287727472606,0.35627484100265744,0.4212458842813676,0.41472968786896036
761,0.49806915801990936,0.42765821393410103,0.344144857343138,0.3031279572143863,0.3014169632500735,0.532577408733082,0.38444053504840225,0.3649002550570549,0.3280759596791536,0.3707335065044554,0.5726770249810523,0.46589234344453734,0.35930825021806984,0.42142404849345677,0.41416477677339475
762,0.49755658257789914,0.42930243517170513,0.34406436125898776,0.30302208976171846,0.30111880730923085,0.5328519774569257,0.3839486018741757,0.3649245974047954,0.32871481215096754,0.3711592557364543,0.5727842980487208,0.46464732723282787,0.3623922573655215,0.4218438103874422,0.413819890372237
763,0.49644713392041084,0.4307146271175178,0.343547193183331,0.3029588176727805,0.3005907158861541,0.533714609042341,0.38428548882026486,0.3650278677086361,0.3293001420959364,0.37180852715290824,0.5727104490381413,0.4638639741921198,0.36496982020690355,0.42218685662546923,0.4131505946790291
764,0.4945884663853363,0.4319619166237914,0.3432234581344377,0.30301469116172375,0.3002025934960057,0.533603690129773,0.38440637061216626,0.3652390949164579,0.33011707019584685,0.372509342399896,0.5721614802943995,0.46336630619942526,0.3677404751075031,0.42224013530081794,0.4121096297659126
765,0.4932874933715418,0.4333731979141579,0.34320905848108657,0.3031897290232309,0.29972327731841863,0.5336471897221015,0.38454757767004666,0.3649407296524342,0.3306474027219252,0.37303783002119795,0.5715210504620923,0.46275367748364415,0.3704574452414345,0.422524437769389,0.41155440926554604
766,0.4924182141226591,0.43497436398721306,0.34304514837853956,0.3031952952017121,0.29913579574489346,0.5334791638084337,0.38440102851246377,0.3651655764251126,0.3316097507428805,0.3736823033576575,0.5705639456708909,0.46232134597231295,0.3735078449698538,0.4226590639061718,0.41133073744076115
767,0.4911121101832391,0.4364560535396219,0.3429942377959346,0.3032807160774502,0.29844303318172644,0.5336036978904832,0.384896263210458,0.36562772921566783,0.33257707799456787,0.3743763007477141,0.5705133774403751,0.4614891204898483,0.3761499288208489,0.42260900802695484,0.4109800327335345
